STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USW00092811,MIAMI BEACH FL US,19270219,256,172
GHCND:USW00092811,MIAMI BEACH FL US,19270220,256,172
GHCND:USW00092811,MIAMI BEACH FL US,19270221,261,206
GHCND:USW00092811,MIAMI BEACH FL US,19270222,261,144
GHCND:USW00092811,MIAMI BEACH FL US,19270223,244,144
GHCND:USW00092811,MIAMI BEACH FL US,19270224,256,233
GHCND:USW00092811,MIAMI BEACH FL US,19270225,256,200
GHCND:USW00092811,MIAMI BEACH FL US,19270226,278,178
GHCND:USW00092811,MIAMI BEACH FL US,19270227,278,156
GHCND:USW00092811,MIAMI BEACH FL US,19270228,239,161
GHCND:USW00092811,MIAMI BEACH FL US,19270301,239,217
GHCND:USW00092811,MIAMI BEACH FL US,19270302,239,156
GHCND:USW00092811,MIAMI BEACH FL US,19270303,211,50
GHCND:USW00092811,MIAMI BEACH FL US,19270304,189,50
GHCND:USW00092811,MIAMI BEACH FL US,19270305,211,72
GHCND:USW00092811,MIAMI BEACH FL US,19270306,211,189
GHCND:USW00092811,MIAMI BEACH FL US,19270307,233,200
GHCND:USW00092811,MIAMI BEACH FL US,19270308,239,211
GHCND:USW00092811,MIAMI BEACH FL US,19270309,239,222
GHCND:USW00092811,MIAMI BEACH FL US,19270310,256,222
GHCND:USW00092811,MIAMI BEACH FL US,19270311,256,211
GHCND:USW00092811,MIAMI BEACH FL US,19270312,256,211
GHCND:USW00092811,MIAMI BEACH FL US,19270313,239,194
GHCND:USW00092811,MIAMI BEACH FL US,19270314,244,228
GHCND:USW00092811,MIAMI BEACH FL US,19270315,250,222
GHCND:USW00092811,MIAMI BEACH FL US,19270316,250,222
GHCND:USW00092811,MIAMI BEACH FL US,19270317,250,222
GHCND:USW00092811,MIAMI BEACH FL US,19270318,250,228
GHCND:USW00092811,MIAMI BEACH FL US,19270319,250,200
GHCND:USW00092811,MIAMI BEACH FL US,19270320,250,239
GHCND:USW00092811,MIAMI BEACH FL US,19270321,256,233
GHCND:USW00092811,MIAMI BEACH FL US,19270322,244,217
GHCND:USW00092811,MIAMI BEACH FL US,19270323,267,172
GHCND:USW00092811,MIAMI BEACH FL US,19270324,250,150
GHCND:USW00092811,MIAMI BEACH FL US,19270325,250,128
GHCND:USW00092811,MIAMI BEACH FL US,19270326,233,150
GHCND:USW00092811,MIAMI BEACH FL US,19270327,250,161
GHCND:USW00092811,MIAMI BEACH FL US,19270328,256,161
GHCND:USW00092811,MIAMI BEACH FL US,19270329,256,194
GHCND:USW00092811,MIAMI BEACH FL US,19270330,250,194
GHCND:USW00092811,MIAMI BEACH FL US,19270331,250,217
GHCND:USW00092811,MIAMI BEACH FL US,19270401,250,217
GHCND:USW00092811,MIAMI BEACH FL US,19270402,256,217
GHCND:USW00092811,MIAMI BEACH FL US,19270403,256,200
GHCND:USW00092811,MIAMI BEACH FL US,19270404,261,217
GHCND:USW00092811,MIAMI BEACH FL US,19270405,261,239
GHCND:USW00092811,MIAMI BEACH FL US,19270406,261,239
GHCND:USW00092811,MIAMI BEACH FL US,19270407,261,239
GHCND:USW00092811,MIAMI BEACH FL US,19270408,261,233
GHCND:USW00092811,MIAMI BEACH FL US,19270409,256,239
GHCND:USW00092811,MIAMI BEACH FL US,19270410,250,206
GHCND:USW00092811,MIAMI BEACH FL US,19270411,250,183
GHCND:USW00092811,MIAMI BEACH FL US,19270412,244,200
GHCND:USW00092811,MIAMI BEACH FL US,19270413,244,222
GHCND:USW00092811,MIAMI BEACH FL US,19270414,244,228
GHCND:USW00092811,MIAMI BEACH FL US,19270415,244,233
GHCND:USW00092811,MIAMI BEACH FL US,19270416,250,233
GHCND:USW00092811,MIAMI BEACH FL US,19270417,256,233
GHCND:USW00092811,MIAMI BEACH FL US,19270418,261,233
GHCND:USW00092811,MIAMI BEACH FL US,19270419,261,233
GHCND:USW00092811,MIAMI BEACH FL US,19270420,261,233
GHCND:USW00092811,MIAMI BEACH FL US,19270421,261,228
GHCND:USW00092811,MIAMI BEACH FL US,19270422,256,211
GHCND:USW00092811,MIAMI BEACH FL US,19270423,267,194
GHCND:USW00092811,MIAMI BEACH FL US,19270424,267,183
GHCND:USW00092811,MIAMI BEACH FL US,19270425,272,183
GHCND:USW00092811,MIAMI BEACH FL US,19270426,272,206
GHCND:USW00092811,MIAMI BEACH FL US,19270427,267,183
GHCND:USW00092811,MIAMI BEACH FL US,19270428,267,211
GHCND:USW00092811,MIAMI BEACH FL US,19270429,267,189
GHCND:USW00092811,MIAMI BEACH FL US,19270430,283,189
GHCND:USW00092811,MIAMI BEACH FL US,19270501,283,189
GHCND:USW00092811,MIAMI BEACH FL US,19270502,289,178
GHCND:USW00092811,MIAMI BEACH FL US,19270503,289,211
GHCND:USW00092811,MIAMI BEACH FL US,19270504,283,217
GHCND:USW00092811,MIAMI BEACH FL US,19270505,283,239
GHCND:USW00092811,MIAMI BEACH FL US,19270506,278,256
GHCND:USW00092811,MIAMI BEACH FL US,19270507,278,239
GHCND:USW00092811,MIAMI BEACH FL US,19270508,283,217
GHCND:USW00092811,MIAMI BEACH FL US,19270509,283,250
GHCND:USW00092811,MIAMI BEACH FL US,19270510,283,256
GHCND:USW00092811,MIAMI BEACH FL US,19270511,283,250
GHCND:USW00092811,MIAMI BEACH FL US,19270512,283,244
GHCND:USW00092811,MIAMI BEACH FL US,19270513,289,256
GHCND:USW00092811,MIAMI BEACH FL US,19270514,311,250
GHCND:USW00092811,MIAMI BEACH FL US,19270515,311,217
GHCND:USW00092811,MIAMI BEACH FL US,19270516,300,217
GHCND:USW00092811,MIAMI BEACH FL US,19270517,289,200
GHCND:USW00092811,MIAMI BEACH FL US,19270518,283,239
GHCND:USW00092811,MIAMI BEACH FL US,19270519,283,239
GHCND:USW00092811,MIAMI BEACH FL US,19270520,278,250
GHCND:USW00092811,MIAMI BEACH FL US,19270521,283,256
GHCND:USW00092811,MIAMI BEACH FL US,19270522,289,233
GHCND:USW00092811,MIAMI BEACH FL US,19270523,283,211
GHCND:USW00092811,MIAMI BEACH FL US,19270524,289,222
GHCND:USW00092811,MIAMI BEACH FL US,19270525,289,256
GHCND:USW00092811,MIAMI BEACH FL US,19270526,294,239
GHCND:USW00092811,MIAMI BEACH FL US,19270527,311,206
GHCND:USW00092811,MIAMI BEACH FL US,19270528,311,228
GHCND:USW00092811,MIAMI BEACH FL US,19270529,311,239
GHCND:USW00092811,MIAMI BEACH FL US,19270530,311,239
GHCND:USW00092811,MIAMI BEACH FL US,19270531,317,244
GHCND:USW00092811,MIAMI BEACH FL US,19270601,311,239
GHCND:USW00092811,MIAMI BEACH FL US,19270602,306,244
GHCND:USW00092811,MIAMI BEACH FL US,19270603,311,244
GHCND:USW00092811,MIAMI BEACH FL US,19270604,311,239
GHCND:USW00092811,MIAMI BEACH FL US,19270605,311,239
GHCND:USW00092811,MIAMI BEACH FL US,19270606,311,267
GHCND:USW00092811,MIAMI BEACH FL US,19270607,311,267
GHCND:USW00092811,MIAMI BEACH FL US,19270608,306,261
GHCND:USW00092811,MIAMI BEACH FL US,19270609,289,256
GHCND:USW00092811,MIAMI BEACH FL US,19270610,294,250
GHCND:USW00092811,MIAMI BEACH FL US,19270611,294,250
GHCND:USW00092811,MIAMI BEACH FL US,19270612,300,267
GHCND:USW00092811,MIAMI BEACH FL US,19270613,300,267
GHCND:USW00092811,MIAMI BEACH FL US,19270614,300,272
GHCND:USW00092811,MIAMI BEACH FL US,19270615,300,267
GHCND:USW00092811,MIAMI BEACH FL US,19270616,300,261
GHCND:USW00092811,MIAMI BEACH FL US,19270617,300,272
GHCND:USW00092811,MIAMI BEACH FL US,19270618,300,261
GHCND:USW00092811,MIAMI BEACH FL US,19270619,311,211
GHCND:USW00092811,MIAMI BEACH FL US,19270620,317,217
GHCND:USW00092811,MIAMI BEACH FL US,19270621,328,228
GHCND:USW00092811,MIAMI BEACH FL US,19270622,294,256
GHCND:USW00092811,MIAMI BEACH FL US,19270623,294,278
GHCND:USW00092811,MIAMI BEACH FL US,19270624,294,256
GHCND:USW00092811,MIAMI BEACH FL US,19270625,300,261
GHCND:USW00092811,MIAMI BEACH FL US,19270626,300,267
GHCND:USW00092811,MIAMI BEACH FL US,19270627,294,267
GHCND:USW00092811,MIAMI BEACH FL US,19270628,300,267
GHCND:USW00092811,MIAMI BEACH FL US,19270629,306,267
GHCND:USW00092811,MIAMI BEACH FL US,19270630,306,244
GHCND:USW00092811,MIAMI BEACH FL US,19270701,311,250
GHCND:USW00092811,MIAMI BEACH FL US,19270702,306,261
GHCND:USW00092811,MIAMI BEACH FL US,19270703,311,256
GHCND:USW00092811,MIAMI BEACH FL US,19270704,322,272
GHCND:USW00092811,MIAMI BEACH FL US,19270705,317,244
GHCND:USW00092811,MIAMI BEACH FL US,19270706,311,244
GHCND:USW00092811,MIAMI BEACH FL US,19270707,311,233
GHCND:USW00092811,MIAMI BEACH FL US,19270708,311,256
GHCND:USW00092811,MIAMI BEACH FL US,19270709,317,261
GHCND:USW00092811,MIAMI BEACH FL US,19270710,306,206
GHCND:USW00092811,MIAMI BEACH FL US,19270711,294,233
GHCND:USW00092811,MIAMI BEACH FL US,19270712,311,272
GHCND:USW00092811,MIAMI BEACH FL US,19270713,317,283
GHCND:USW00092811,MIAMI BEACH FL US,19270714,311,272
GHCND:USW00092811,MIAMI BEACH FL US,19270715,300,278
GHCND:USW00092811,MIAMI BEACH FL US,19270716,294,272
GHCND:USW00092811,MIAMI BEACH FL US,19270717,289,244
GHCND:USW00092811,MIAMI BEACH FL US,19270718,289,250
GHCND:USW00092811,MIAMI BEACH FL US,19270719,300,239
GHCND:USW00092811,MIAMI BEACH FL US,19270720,300,239
GHCND:USW00092811,MIAMI BEACH FL US,19270721,300,272
GHCND:USW00092811,MIAMI BEACH FL US,19270722,300,278
GHCND:USW00092811,MIAMI BEACH FL US,19270723,294,250
GHCND:USW00092811,MIAMI BEACH FL US,19270724,311,278
GHCND:USW00092811,MIAMI BEACH FL US,19270725,300,278
GHCND:USW00092811,MIAMI BEACH FL US,19270726,306,261
GHCND:USW00092811,MIAMI BEACH FL US,19270727,300,278
GHCND:USW00092811,MIAMI BEACH FL US,19270728,306,283
GHCND:USW00092811,MIAMI BEACH FL US,19270729,294,267
GHCND:USW00092811,MIAMI BEACH FL US,19270730,311,278
GHCND:USW00092811,MIAMI BEACH FL US,19270731,300,283
GHCND:USW00092811,MIAMI BEACH FL US,19270801,300,250
GHCND:USW00092811,MIAMI BEACH FL US,19270802,300,267
GHCND:USW00092811,MIAMI BEACH FL US,19270803,300,272
GHCND:USW00092811,MIAMI BEACH FL US,19270804,300,278
GHCND:USW00092811,MIAMI BEACH FL US,19270805,300,267
GHCND:USW00092811,MIAMI BEACH FL US,19270806,294,278
GHCND:USW00092811,MIAMI BEACH FL US,19270807,306,283
GHCND:USW00092811,MIAMI BEACH FL US,19270808,300,278
GHCND:USW00092811,MIAMI BEACH FL US,19270809,300,278
GHCND:USW00092811,MIAMI BEACH FL US,19270810,300,244
GHCND:USW00092811,MIAMI BEACH FL US,19270811,300,256
GHCND:USW00092811,MIAMI BEACH FL US,19270812,306,261
GHCND:USW00092811,MIAMI BEACH FL US,19270813,306,267
GHCND:USW00092811,MIAMI BEACH FL US,19270814,333,256
GHCND:USW00092811,MIAMI BEACH FL US,19270815,311,244
GHCND:USW00092811,MIAMI BEACH FL US,19270816,306,250
GHCND:USW00092811,MIAMI BEACH FL US,19270817,306,267
GHCND:USW00092811,MIAMI BEACH FL US,19270818,306,250
GHCND:USW00092811,MIAMI BEACH FL US,19270819,294,244
GHCND:USW00092811,MIAMI BEACH FL US,19270820,306,217
GHCND:USW00092811,MIAMI BEACH FL US,19270821,300,256
GHCND:USW00092811,MIAMI BEACH FL US,19270822,300,233
GHCND:USW00092811,MIAMI BEACH FL US,19270823,311,250
GHCND:USW00092811,MIAMI BEACH FL US,19270824,328,267
GHCND:USW00092811,MIAMI BEACH FL US,19270825,311,256
GHCND:USW00092811,MIAMI BEACH FL US,19270826,311,222
GHCND:USW00092811,MIAMI BEACH FL US,19270827,306,256
GHCND:USW00092811,MIAMI BEACH FL US,19270828,322,256
GHCND:USW00092811,MIAMI BEACH FL US,19270829,317,244
GHCND:USW00092811,MIAMI BEACH FL US,19270830,300,256
GHCND:USW00092811,MIAMI BEACH FL US,19270831,300,250
GHCND:USW00092811,MIAMI BEACH FL US,19270901,300,244
GHCND:USW00092811,MIAMI BEACH FL US,19270902,289,211
GHCND:USW00092811,MIAMI BEACH FL US,19270903,289,211
GHCND:USW00092811,MIAMI BEACH FL US,19270904,289,217
GHCND:USW00092811,MIAMI BEACH FL US,19270905,294,228
GHCND:USW00092811,MIAMI BEACH FL US,19270906,300,228
GHCND:USW00092811,MIAMI BEACH FL US,19270907,294,228
GHCND:USW00092811,MIAMI BEACH FL US,19270908,289,233
GHCND:USW00092811,MIAMI BEACH FL US,19270909,278,239
GHCND:USW00092811,MIAMI BEACH FL US,19270910,311,239
GHCND:USW00092811,MIAMI BEACH FL US,19270911,306,239
GHCND:USW00092811,MIAMI BEACH FL US,19270912,311,233
GHCND:USW00092811,MIAMI BEACH FL US,19270913,306,250
GHCND:USW00092811,MIAMI BEACH FL US,19270914,328,244
GHCND:USW00092811,MIAMI BEACH FL US,19270915,306,244
GHCND:USW00092811,MIAMI BEACH FL US,19270916,306,256
GHCND:USW00092811,MIAMI BEACH FL US,19270917,300,239
GHCND:USW00092811,MIAMI BEACH FL US,19270918,306,250
GHCND:USW00092811,MIAMI BEACH FL US,19270919,289,244
GHCND:USW00092811,MIAMI BEACH FL US,19270920,300,239
GHCND:USW00092811,MIAMI BEACH FL US,19270921,322,261
GHCND:USW00092811,MIAMI BEACH FL US,19270922,317,239
GHCND:USW00092811,MIAMI BEACH FL US,19270923,294,222
GHCND:USW00092811,MIAMI BEACH FL US,19270924,317,239
GHCND:USW00092811,MIAMI BEACH FL US,19270925,278,244
GHCND:USW00092811,MIAMI BEACH FL US,19270926,289,244
GHCND:USW00092811,MIAMI BEACH FL US,19270927,289,256
GHCND:USW00092811,MIAMI BEACH FL US,19270928,267,228
GHCND:USW00092811,MIAMI BEACH FL US,19270929,289,256
GHCND:USW00092811,MIAMI BEACH FL US,19270930,289,228
GHCND:USW00092811,MIAMI BEACH FL US,19271001,289,244
GHCND:USW00092811,MIAMI BEACH FL US,19271002,306,233
GHCND:USW00092811,MIAMI BEACH FL US,19271003,294,256
GHCND:USW00092811,MIAMI BEACH FL US,19271004,306,250
GHCND:USW00092811,MIAMI BEACH FL US,19271005,300,256
GHCND:USW00092811,MIAMI BEACH FL US,19271006,283,267
GHCND:USW00092811,MIAMI BEACH FL US,19271007,289,211
GHCND:USW00092811,MIAMI BEACH FL US,19271008,289,250
GHCND:USW00092811,MIAMI BEACH FL US,19271009,283,222
GHCND:USW00092811,MIAMI BEACH FL US,19271010,278,206
GHCND:USW00092811,MIAMI BEACH FL US,19271011,294,256
GHCND:USW00092811,MIAMI BEACH FL US,19271012,289,256
GHCND:USW00092811,MIAMI BEACH FL US,19271013,289,228
GHCND:USW00092811,MIAMI BEACH FL US,19271014,278,244
GHCND:USW00092811,MIAMI BEACH FL US,19271015,289,222
GHCND:USW00092811,MIAMI BEACH FL US,19271016,267,217
GHCND:USW00092811,MIAMI BEACH FL US,19271017,283,217
GHCND:USW00092811,MIAMI BEACH FL US,19271018,278,200
GHCND:USW00092811,MIAMI BEACH FL US,19271019,222,133
GHCND:USW00092811,MIAMI BEACH FL US,19271020,244,139
GHCND:USW00092811,MIAMI BEACH FL US,19271021,289,161
GHCND:USW00092811,MIAMI BEACH FL US,19271022,283,194
GHCND:USW00092811,MIAMI BEACH FL US,19271023,283,206
GHCND:USW00092811,MIAMI BEACH FL US,19271024,256,217
GHCND:USW00092811,MIAMI BEACH FL US,19271025,250,206
GHCND:USW00092811,MIAMI BEACH FL US,19271026,272,239
GHCND:USW00092811,MIAMI BEACH FL US,19271027,272,211
GHCND:USW00092811,MIAMI BEACH FL US,19271028,256,217
GHCND:USW00092811,MIAMI BEACH FL US,19271029,267,206
GHCND:USW00092811,MIAMI BEACH FL US,19271030,256,228
GHCND:USW00092811,MIAMI BEACH FL US,19271031,272,228
GHCND:USW00092811,MIAMI BEACH FL US,19271101,306,239
GHCND:USW00092811,MIAMI BEACH FL US,19271102,283,222
GHCND:USW00092811,MIAMI BEACH FL US,19271103,289,200
GHCND:USW00092811,MIAMI BEACH FL US,19271104,278,122
GHCND:USW00092811,MIAMI BEACH FL US,19271105,233,122
GHCND:USW00092811,MIAMI BEACH FL US,19271106,250,156
GHCND:USW00092811,MIAMI BEACH FL US,19271107,250,189
GHCND:USW00092811,MIAMI BEACH FL US,19271108,250,233
GHCND:USW00092811,MIAMI BEACH FL US,19271109,267,239
GHCND:USW00092811,MIAMI BEACH FL US,19271110,256,244
GHCND:USW00092811,MIAMI BEACH FL US,19271111,256,239
GHCND:USW00092811,MIAMI BEACH FL US,19271112,256,211
GHCND:USW00092811,MIAMI BEACH FL US,19271113,256,239
GHCND:USW00092811,MIAMI BEACH FL US,19271114,256,217
GHCND:USW00092811,MIAMI BEACH FL US,19271115,256,244
GHCND:USW00092811,MIAMI BEACH FL US,19271116,256,244
GHCND:USW00092811,MIAMI BEACH FL US,19271117,261,222
GHCND:USW00092811,MIAMI BEACH FL US,19271118,244,194
GHCND:USW00092811,MIAMI BEACH FL US,19271119,239,139
GHCND:USW00092811,MIAMI BEACH FL US,19271120,233,139
GHCND:USW00092811,MIAMI BEACH FL US,19271121,233,144
GHCND:USW00092811,MIAMI BEACH FL US,19271122,244,211
GHCND:USW00092811,MIAMI BEACH FL US,19271123,250,211
GHCND:USW00092811,MIAMI BEACH FL US,19271124,250,222
GHCND:USW00092811,MIAMI BEACH FL US,19271125,250,233
GHCND:USW00092811,MIAMI BEACH FL US,19271126,244,233
GHCND:USW00092811,MIAMI BEACH FL US,19271127,244,222
GHCND:USW00092811,MIAMI BEACH FL US,19271128,250,217
GHCND:USW00092811,MIAMI BEACH FL US,19271129,250,211
GHCND:USW00092811,MIAMI BEACH FL US,19271130,256,222
GHCND:USW00092811,MIAMI BEACH FL US,19271201,256,233
GHCND:USW00092811,MIAMI BEACH FL US,19271202,250,233
GHCND:USW00092811,MIAMI BEACH FL US,19271203,256,222
GHCND:USW00092811,MIAMI BEACH FL US,19271204,233,178
GHCND:USW00092811,MIAMI BEACH FL US,19271205,206,128
GHCND:USW00092811,MIAMI BEACH FL US,19271206,233,122
GHCND:USW00092811,MIAMI BEACH FL US,19271207,239,222
GHCND:USW00092811,MIAMI BEACH FL US,19271208,261,206
GHCND:USW00092811,MIAMI BEACH FL US,19271209,244,133
GHCND:USW00092811,MIAMI BEACH FL US,19271210,244,200
GHCND:USW00092811,MIAMI BEACH FL US,19271211,244,228
GHCND:USW00092811,MIAMI BEACH FL US,19271212,244,228
GHCND:USW00092811,MIAMI BEACH FL US,19271213,239,228
GHCND:USW00092811,MIAMI BEACH FL US,19271214,250,183
GHCND:USW00092811,MIAMI BEACH FL US,19271215,261,222
GHCND:USW00092811,MIAMI BEACH FL US,19271216,272,211
GHCND:USW00092811,MIAMI BEACH FL US,19271217,250,206
GHCND:USW00092811,MIAMI BEACH FL US,19271218,233,161
GHCND:USW00092811,MIAMI BEACH FL US,19271219,250,211
GHCND:USW00092811,MIAMI BEACH FL US,19271220,228,89
GHCND:USW00092811,MIAMI BEACH FL US,19271221,189,50
GHCND:USW00092811,MIAMI BEACH FL US,19271222,206,50
GHCND:USW00092811,MIAMI BEACH FL US,19271223,194,67
GHCND:USW00092811,MIAMI BEACH FL US,19271224,228,83
GHCND:USW00092811,MIAMI BEACH FL US,19271225,239,144
GHCND:USW00092811,MIAMI BEACH FL US,19271226,239,122
GHCND:USW00092811,MIAMI BEACH FL US,19271227,222,150
GHCND:USW00092811,MIAMI BEACH FL US,19271228,228,189
GHCND:USW00092811,MIAMI BEACH FL US,19271229,233,211
GHCND:USW00092811,MIAMI BEACH FL US,19271230,233,211
GHCND:USW00092811,MIAMI BEACH FL US,19271231,233,189
GHCND:USW00092811,MIAMI BEACH FL US,19280101,239,183
GHCND:USW00092811,MIAMI BEACH FL US,19280102,194,78
GHCND:USW00092811,MIAMI BEACH FL US,19280103,100,61
GHCND:USW00092811,MIAMI BEACH FL US,19280104,189,33
GHCND:USW00092811,MIAMI BEACH FL US,19280105,200,72
GHCND:USW00092811,MIAMI BEACH FL US,19280106,211,156
GHCND:USW00092811,MIAMI BEACH FL US,19280107,211,167
GHCND:USW00092811,MIAMI BEACH FL US,19280108,233,156
GHCND:USW00092811,MIAMI BEACH FL US,19280109,250,183
GHCND:USW00092811,MIAMI BEACH FL US,19280110,228,161
GHCND:USW00092811,MIAMI BEACH FL US,19280111,194,78
GHCND:USW00092811,MIAMI BEACH FL US,19280112,217,100
GHCND:USW00092811,MIAMI BEACH FL US,19280113,233,139
GHCND:USW00092811,MIAMI BEACH FL US,19280114,233,172
GHCND:USW00092811,MIAMI BEACH FL US,19280115,239,217
GHCND:USW00092811,MIAMI BEACH FL US,19280116,239,200
GHCND:USW00092811,MIAMI BEACH FL US,19280117,244,206
GHCND:USW00092811,MIAMI BEACH FL US,19280118,239,194
GHCND:USW00092811,MIAMI BEACH FL US,19280119,239,178
GHCND:USW00092811,MIAMI BEACH FL US,19280120,256,183
GHCND:USW00092811,MIAMI BEACH FL US,19280121,244,156
GHCND:USW00092811,MIAMI BEACH FL US,19280122,200,156
GHCND:USW00092811,MIAMI BEACH FL US,19280123,222,194
GHCND:USW00092811,MIAMI BEACH FL US,19280124,261,194
GHCND:USW00092811,MIAMI BEACH FL US,19280125,239,206
GHCND:USW00092811,MIAMI BEACH FL US,19280126,278,189
GHCND:USW00092811,MIAMI BEACH FL US,19280127,272,117
GHCND:USW00092811,MIAMI BEACH FL US,19280128,244,78
GHCND:USW00092811,MIAMI BEACH FL US,19280129,144,22
GHCND:USW00092811,MIAMI BEACH FL US,19280130,183,33
GHCND:USW00092811,MIAMI BEACH FL US,19280131,217,178
GHCND:USW00092811,MIAMI BEACH FL US,19280201,-9999,172
GHCND:USW00092811,MIAMI BEACH FL US,19280202,233,172
GHCND:USW00092811,MIAMI BEACH FL US,19280203,233,172
GHCND:USW00092811,MIAMI BEACH FL US,19280204,228,206
GHCND:USW00092811,MIAMI BEACH FL US,19280205,233,211
GHCND:USW00092811,MIAMI BEACH FL US,19280206,233,206
GHCND:USW00092811,MIAMI BEACH FL US,19280207,228,211
GHCND:USW00092811,MIAMI BEACH FL US,19280208,233,200
GHCND:USW00092811,MIAMI BEACH FL US,19280209,239,189
GHCND:USW00092811,MIAMI BEACH FL US,19280210,272,156
GHCND:USW00092811,MIAMI BEACH FL US,19280211,244,100
GHCND:USW00092811,MIAMI BEACH FL US,19280212,222,106
GHCND:USW00092811,MIAMI BEACH FL US,19280213,228,133
GHCND:USW00092811,MIAMI BEACH FL US,19280214,233,211
GHCND:USW00092811,MIAMI BEACH FL US,19280215,256,200
GHCND:USW00092811,MIAMI BEACH FL US,19280216,244,206
GHCND:USW00092811,MIAMI BEACH FL US,19280217,267,222
GHCND:USW00092811,MIAMI BEACH FL US,19280218,256,167
GHCND:USW00092811,MIAMI BEACH FL US,19280219,233,44
GHCND:USW00092811,MIAMI BEACH FL US,19280220,189,56
GHCND:USW00092811,MIAMI BEACH FL US,19280221,217,189
GHCND:USW00092811,MIAMI BEACH FL US,19280222,217,194
GHCND:USW00092811,MIAMI BEACH FL US,19280223,233,217
GHCND:USW00092811,MIAMI BEACH FL US,19280224,244,222
GHCND:USW00092811,MIAMI BEACH FL US,19280225,244,217
GHCND:USW00092811,MIAMI BEACH FL US,19280226,278,189
GHCND:USW00092811,MIAMI BEACH FL US,19280227,222,189
GHCND:USW00092811,MIAMI BEACH FL US,19280228,244,139
GHCND:USW00092811,MIAMI BEACH FL US,19280229,211,117
GHCND:USW00092811,MIAMI BEACH FL US,19280301,233,128
GHCND:USW00092811,MIAMI BEACH FL US,19280302,233,178
GHCND:USW00092811,MIAMI BEACH FL US,19280303,228,178
GHCND:USW00092811,MIAMI BEACH FL US,19280304,228,167
GHCND:USW00092811,MIAMI BEACH FL US,19280305,244,156
GHCND:USW00092811,MIAMI BEACH FL US,19280306,244,172
GHCND:USW00092811,MIAMI BEACH FL US,19280307,250,183
GHCND:USW00092811,MIAMI BEACH FL US,19280308,244,222
GHCND:USW00092811,MIAMI BEACH FL US,19280309,244,189
GHCND:USW00092811,MIAMI BEACH FL US,19280310,250,222
GHCND:USW00092811,MIAMI BEACH FL US,19280311,250,239
GHCND:USW00092811,MIAMI BEACH FL US,19280312,256,233
GHCND:USW00092811,MIAMI BEACH FL US,19280313,261,200
GHCND:USW00092811,MIAMI BEACH FL US,19280314,272,217
